
  flojo      mala         aac_192k                   corr c0=+1.0000 c1=+0.0000  A7hoy=True 
  flojo      buena        flac                       corr c0=+1.0000 c1=+1.0000  A7hoy=False
  flojo      mala         flac                       corr c0=+1.0000 c1=+0.0000  A7hoy=True 
  flojo      buena        wav                        corr c0=+1.0000 c1=+1.0000  A7hoy=False
  flojo      mala         wav                        corr c0=+1.0000 c1=+0.0000  A7hoy=True 
  flojo      buena_brutal brutal_lowpass500          corr c0=+0.8186 c1=+0.8620  A7hoy=False
  flojo      buena_brutal brutal_highpass3k          corr c0=+0.2436 c1=+0.1748  A7hoy=False
  flojo      buena_brutal brutal_8khz                corr c0=+0.9789 c1=-0.0371  A7hoy=False
  flojo      buena_brutal brutal_aformat_u8          corr c0=+0.9999 c1=+0.5827  A7hoy=False
  flojo      buena_brutal brutal_opus6k_mono_a_estereo corr c0=+0.8528 c1=-0.0365  A7hoy=False

=== corr minima de canal audible — que atrapa y que rompe ===
  < 0.002  atrapa 77/84  FP buenas  6/112  FP brutales  5/40  toca 18 malas-sin-perdida
  < 0.005  atrapa 82/84  FP buenas  6/112  FP brutales  5/40  toca 19 malas-sin-perdida
  < 0.008  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 20 malas-sin-perdida
  < 0.010  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 21 malas-sin-perdida
  < 0.020  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 22 malas-sin-perdida
  < 0.050  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 22 malas-sin-perdida
  < 0.080  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 22 malas-sin-perdida
  < 0.100  atrapa 84/84  FP buenas  6/112  FP brutales  5/40  toca 22 malas-sin-perdida
  < 0.130  atrapa 84/84  FP buenas  7/112  FP brutales  6/40  toca 22 malas-sin-perdida
  < 0.150  atrapa 84/84  FP buenas  8/112  FP brutales  8/40  toca 22 malas-sin-perdida
  < 0.200  atrapa 84/84  FP buenas 12/112  FP brutales 12/40  toca 22 malas-sin-perdida
  < 0.300  atrapa 84/84  FP buenas 14/112  FP brutales 16/40  toca 22 malas-sin-perdida
  < 0.500  atrapa 84/84  FP buenas 18/112  FP brutales 16/40  toca 22 malas-sin-perdida

=== por DESTINO (trampa 53) ===
  opus_6k                    con perdida peor mala +0.0029  mejor buena -0.0386  hueco -0.0415  A7 hoy 0/6
  opus_8k                    con perdida peor mala +0.0059  mejor buena -0.0356  hueco -0.0415  A7 hoy 0/6
  opus_16k                   con perdida peor mala +0.0048  mejor buena -0.0350  hueco -0.0398  A7 hoy 0/6
